nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6,timestamp_epoch_ms,classification
12.0,0.0,0.0,0.0,0.0,506.0,509.0,1.0,529.0,39.0,2.0,1762176135476.0,neutral
13.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,549.0,39.0,2.0,1762176135477.0,neutral
14.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,563.0,39.0,2.0,1762176135478.0,neutral
15.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,567.0,39.0,2.0,1762176135479.0,neutral
0.0,0.0,0.0,0.0,0.0,512.0,513.0,1.0,551.0,38.0,2.0,1762176135480.0,neutral
1.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,536.0,39.0,2.0,1762176135481.0,neutral
2.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,520.0,39.0,2.0,1762176135482.0,neutral
3.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,507.0,39.0,2.0,1762176135483.0,neutral
4.0,0.0,0.0,0.0,0.0,512.0,511.0,1.0,500.0,39.0,2.0,1762176135484.0,neutral
5.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,507.0,39.0,2.0,1762176135485.0,neutral
6.0,0.0,0.0,0.0,0.0,511.0,510.0,0.0,520.0,39.0,2.0,1762176135486.0,neutral
7.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,534.0,38.0,2.0,1762176135487.0,neutral
8.0,0.0,0.0,0.0,0.0,513.0,509.0,1.0,535.0,38.0,2.0,1762176135488.0,neutral
9.0,0.0,0.0,0.0,0.0,514.0,509.0,0.0,533.0,39.0,2.0,1762176135489.0,neutral
10.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,528.0,39.0,2.0,1762176135490.0,neutral
11.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,524.0,39.0,2.0,1762176135491.0,neutral
12.0,0.0,0.0,0.0,0.0,513.0,511.0,1.0,521.0,39.0,2.0,1762176135492.0,neutral
13.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,515.0,39.0,2.0,1762176135493.0,neutral
14.0,0.0,0.0,0.0,0.0,506.0,514.0,0.0,510.0,39.0,2.0,1762176135494.0,neutral
15.0,0.0,0.0,0.0,0.0,508.0,514.0,0.0,506.0,39.0,2.0,1762176135495.0,neutral
0.0,0.0,0.0,0.0,0.0,505.0,514.0,1.0,505.0,39.0,2.0,1762176135496.0,neutral
1.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,510.0,39.0,2.0,1762176135497.0,neutral
2.0,0.0,0.0,0.0,0.0,509.0,513.0,0.0,527.0,39.0,2.0,1762176135498.0,neutral
3.0,0.0,0.0,0.0,0.0,503.0,514.0,0.0,546.0,39.0,2.0,1762176135499.0,neutral
4.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,568.0,38.0,2.0,1762176135500.0,neutral
5.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,593.0,39.0,2.0,1762176135501.0,neutral
6.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,600.0,39.0,2.0,1762176135502.0,neutral
7.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,609.0,39.0,2.0,1762176135503.0,neutral
8.0,0.0,0.0,0.0,0.0,511.0,513.0,1.0,609.0,39.0,2.0,1762176135504.0,neutral
9.0,0.0,0.0,0.0,0.0,515.0,513.0,0.0,617.0,39.0,2.0,1762176135505.0,neutral
10.0,0.0,0.0,0.0,0.0,512.0,514.0,0.0,635.0,39.0,2.0,1762176135506.0,neutral
11.0,0.0,0.0,0.0,0.0,515.0,514.0,0.0,650.0,39.0,2.0,1762176135507.0,neutral
12.0,0.0,0.0,0.0,0.0,509.0,512.0,1.0,649.0,39.0,2.0,1762176135508.0,neutral
13.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,643.0,39.0,2.0,1762176135509.0,neutral
14.0,0.0,0.0,0.0,0.0,504.0,512.0,0.0,632.0,39.0,2.0,1762176135510.0,neutral
15.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,622.0,39.0,2.0,1762176135511.0,neutral
0.0,0.0,0.0,0.0,0.0,507.0,512.0,1.0,604.0,39.0,2.0,1762176135512.0,neutral
1.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,584.0,39.0,2.0,1762176135513.0,neutral
2.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,558.0,39.0,2.0,1762176135514.0,neutral
3.0,0.0,0.0,0.0,0.0,504.0,511.0,0.0,533.0,39.0,2.0,1762176135515.0,neutral
4.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,514.0,39.0,2.0,1762176135516.0,neutral
5.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,497.0,39.0,2.0,1762176135517.0,neutral
6.0,0.0,0.0,0.0,0.0,512.0,515.0,0.0,488.0,39.0,2.0,1762176135518.0,neutral
7.0,0.0,0.0,0.0,0.0,521.0,515.0,0.0,495.0,39.0,2.0,1762176135519.0,neutral
8.0,0.0,0.0,0.0,0.0,511.0,513.0,1.0,515.0,39.0,2.0,1762176135520.0,neutral
9.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,546.0,39.0,2.0,1762176135521.0,neutral
10.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,574.0,39.0,2.0,1762176135522.0,neutral
11.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,595.0,38.0,2.0,1762176135523.0,neutral
12.0,0.0,0.0,0.0,0.0,508.0,509.0,0.0,598.0,39.0,2.0,1762176135524.0,neutral
13.0,0.0,0.0,0.0,0.0,504.0,510.0,0.0,591.0,39.0,2.0,1762176135525.0,neutral
14.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,583.0,39.0,2.0,1762176135526.0,neutral
15.0,0.0,0.0,0.0,0.0,516.0,512.0,0.0,571.0,39.0,2.0,1762176135527.0,neutral
0.0,0.0,0.0,0.0,0.0,512.0,512.0,1.0,551.0,39.0,2.0,1762176135528.0,neutral
1.0,0.0,0.0,0.0,0.0,502.0,512.0,0.0,536.0,39.0,2.0,1762176135529.0,neutral
2.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,532.0,39.0,2.0,1762176135530.0,neutral
3.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,541.0,38.0,2.0,1762176135531.0,neutral
4.0,0.0,0.0,0.0,0.0,509.0,512.0,1.0,545.0,39.0,2.0,1762176135532.0,neutral
5.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,553.0,39.0,2.0,1762176135533.0,neutral
6.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,551.0,39.0,2.0,1762176135534.0,neutral
7.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,539.0,39.0,2.0,1762176135535.0,neutral
8.0,0.0,0.0,0.0,0.0,507.0,508.0,0.0,523.0,39.0,2.0,1762176135536.0,neutral
9.0,0.0,0.0,0.0,0.0,507.0,508.0,0.0,521.0,39.0,2.0,1762176135537.0,neutral
10.0,0.0,0.0,0.0,0.0,516.0,512.0,0.0,527.0,39.0,2.0,1762176135538.0,neutral
11.0,0.0,0.0,0.0,0.0,509.0,514.0,0.0,541.0,39.0,2.0,1762176135539.0,neutral
12.0,0.0,0.0,0.0,0.0,507.0,513.0,1.0,553.0,38.0,2.0,1762176135540.0,neutral
13.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,564.0,39.0,2.0,1762176135541.0,neutral
14.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,561.0,39.0,2.0,1762176135542.0,neutral
15.0,0.0,0.0,0.0,0.0,506.0,513.0,0.0,555.0,39.0,2.0,1762176135543.0,neutral
0.0,0.0,0.0,0.0,0.0,510.0,511.0,1.0,553.0,39.0,2.0,1762176135544.0,neutral
1.0,0.0,0.0,0.0,0.0,514.0,511.0,0.0,551.0,39.0,2.0,1762176135545.0,neutral
2.0,0.0,0.0,0.0,0.0,505.0,510.0,0.0,551.0,39.0,2.0,1762176135546.0,neutral
3.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,556.0,38.0,2.0,1762176135547.0,neutral
4.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,571.0,39.0,2.0,1762176135548.0,neutral
5.0,0.0,0.0,0.0,0.0,506.0,511.0,0.0,590.0,39.0,2.0,1762176135549.0,neutral
6.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,607.0,39.0,2.0,1762176135550.0,neutral
7.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,619.0,39.0,2.0,1762176135551.0,neutral
8.0,0.0,0.0,0.0,0.0,518.0,511.0,1.0,626.0,39.0,2.0,1762176135552.0,neutral
9.0,0.0,0.0,0.0,0.0,510.0,509.0,0.0,640.0,39.0,2.0,1762176135553.0,neutral
10.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,648.0,39.0,2.0,1762176135554.0,neutral
11.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,650.0,39.0,2.0,1762176135555.0,neutral
12.0,0.0,0.0,0.0,0.0,516.0,509.0,0.0,651.0,39.0,2.0,1762176135556.0,neutral
13.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,656.0,39.0,2.0,1762176135557.0,neutral
14.0,0.0,0.0,0.0,0.0,503.0,510.0,0.0,662.0,39.0,2.0,1762176135558.0,neutral
15.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,670.0,39.0,2.0,1762176135559.0,neutral
0.0,0.0,0.0,0.0,0.0,511.0,512.0,1.0,668.0,39.0,2.0,1762176135560.0,neutral
1.0,0.0,0.0,0.0,0.0,500.0,513.0,0.0,665.0,39.0,2.0,1762176135561.0,neutral
2.0,0.0,0.0,0.0,0.0,501.0,513.0,0.0,661.0,39.0,2.0,1762176135562.0,neutral
3.0,0.0,0.0,0.0,0.0,504.0,513.0,0.0,649.0,39.0,2.0,1762176135563.0,neutral
4.0,0.0,0.0,0.0,0.0,504.0,514.0,1.0,636.0,39.0,2.0,1762176135564.0,neutral
5.0,0.0,0.0,0.0,0.0,505.0,512.0,0.0,627.0,39.0,2.0,1762176135565.0,neutral
6.0,0.0,0.0,0.0,0.0,507.0,514.0,0.0,610.0,39.0,2.0,1762176135566.0,neutral
7.0,0.0,0.0,0.0,0.0,516.0,513.0,0.0,591.0,39.0,2.0,1762176135567.0,neutral
8.0,0.0,0.0,0.0,0.0,513.0,513.0,1.0,576.0,39.0,2.0,1762176135568.0,neutral
9.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,566.0,39.0,2.0,1762176135569.0,neutral
10.0,0.0,0.0,0.0,0.0,518.0,513.0,0.0,557.0,39.0,2.0,1762176135570.0,neutral
11.0,0.0,0.0,0.0,0.0,515.0,515.0,0.0,550.0,39.0,2.0,1762176135571.0,neutral
12.0,0.0,0.0,0.0,0.0,516.0,516.0,1.0,552.0,39.0,2.0,1762176135572.0,neutral
13.0,0.0,0.0,0.0,0.0,510.0,516.0,0.0,547.0,39.0,2.0,1762176135573.0,neutral
14.0,0.0,0.0,0.0,0.0,510.0,515.0,0.0,536.0,39.0,2.0,1762176135574.0,neutral
15.0,0.0,0.0,0.0,0.0,503.0,515.0,0.0,522.0,39.0,2.0,1762176135575.0,neutral
0.0,0.0,0.0,0.0,0.0,509.0,516.0,1.0,508.0,39.0,2.0,1762176135576.0,neutral
1.0,0.0,0.0,0.0,0.0,513.0,515.0,0.0,494.0,39.0,2.0,1762176135577.0,neutral
2.0,0.0,0.0,0.0,0.0,504.0,515.0,0.0,483.0,39.0,2.0,1762176135578.0,neutral
3.0,0.0,0.0,0.0,0.0,504.0,515.0,0.0,476.0,39.0,2.0,1762176135579.0,neutral
4.0,0.0,0.0,0.0,0.0,514.0,514.0,1.0,470.0,39.0,2.0,1762176135580.0,neutral
5.0,0.0,0.0,0.0,0.0,505.0,514.0,0.0,461.0,39.0,2.0,1762176135581.0,neutral
6.0,0.0,0.0,0.0,0.0,502.0,514.0,0.0,458.0,39.0,2.0,1762176135582.0,neutral
7.0,0.0,0.0,0.0,0.0,511.0,514.0,0.0,462.0,39.0,2.0,1762176135583.0,neutral
8.0,0.0,0.0,0.0,0.0,510.0,515.0,1.0,462.0,39.0,2.0,1762176135584.0,neutral
9.0,0.0,0.0,0.0,0.0,515.0,513.0,0.0,466.0,39.0,2.0,1762176135585.0,neutral
10.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,468.0,39.0,2.0,1762176135586.0,neutral
11.0,0.0,0.0,0.0,0.0,519.0,515.0,0.0,476.0,38.0,2.0,1762176135587.0,neutral
12.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,480.0,38.0,2.0,1762176135588.0,neutral
13.0,0.0,0.0,0.0,0.0,510.0,514.0,0.0,478.0,39.0,2.0,1762176135589.0,neutral
14.0,0.0,0.0,0.0,0.0,512.0,514.0,0.0,480.0,39.0,2.0,1762176135590.0,neutral
15.0,0.0,0.0,0.0,0.0,511.0,515.0,0.0,479.0,39.0,2.0,1762176135591.0,neutral
0.0,0.0,0.0,0.0,0.0,507.0,516.0,1.0,480.0,39.0,2.0,1762176135592.0,neutral
1.0,0.0,0.0,0.0,0.0,508.0,516.0,0.0,487.0,39.0,2.0,1762176135593.0,neutral
2.0,0.0,0.0,0.0,0.0,509.0,514.0,0.0,495.0,39.0,2.0,1762176135594.0,neutral
3.0,0.0,0.0,0.0,0.0,511.0,515.0,0.0,509.0,39.0,2.0,1762176135595.0,neutral
4.0,0.0,0.0,0.0,0.0,506.0,511.0,0.0,522.0,39.0,2.0,1762176135596.0,neutral
5.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,532.0,39.0,2.0,1762176135597.0,neutral
6.0,0.0,0.0,0.0,0.0,505.0,510.0,0.0,541.0,39.0,2.0,1762176135598.0,neutral
7.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,543.0,39.0,2.0,1762176135599.0,neutral
8.0,0.0,0.0,0.0,0.0,509.0,512.0,1.0,538.0,38.0,2.0,1762176135600.0,neutral
9.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,530.0,39.0,2.0,1762176135601.0,neutral
10.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,514.0,39.0,2.0,1762176135602.0,neutral
11.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,496.0,39.0,2.0,1762176135603.0,neutral
12.0,0.0,0.0,0.0,0.0,517.0,513.0,1.0,478.0,39.0,2.0,1762176135604.0,neutral
13.0,0.0,0.0,0.0,0.0,518.0,514.0,0.0,460.0,39.0,2.0,1762176135605.0,neutral
14.0,0.0,0.0,0.0,0.0,510.0,515.0,0.0,444.0,39.0,2.0,1762176135606.0,neutral
15.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,428.0,39.0,2.0,1762176135607.0,neutral
0.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,416.0,39.0,2.0,1762176135608.0,neutral
1.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,414.0,39.0,2.0,1762176135609.0,neutral
2.0,0.0,0.0,0.0,0.0,504.0,513.0,0.0,432.0,39.0,2.0,1762176135610.0,neutral
3.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,428.0,39.0,2.0,1762176135611.0,neutral
4.0,0.0,0.0,0.0,0.0,512.0,513.0,1.0,430.0,39.0,2.0,1762176135612.0,neutral
5.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,429.0,39.0,2.0,1762176135613.0,neutral
6.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,425.0,39.0,2.0,1762176135614.0,neutral
7.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,425.0,39.0,2.0,1762176135615.0,neutral
8.0,0.0,0.0,0.0,0.0,512.0,511.0,1.0,426.0,39.0,2.0,1762176135616.0,neutral
9.0,0.0,0.0,0.0,0.0,515.0,511.0,0.0,435.0,39.0,2.0,1762176135617.0,neutral
10.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,450.0,39.0,2.0,1762176135618.0,neutral
11.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,466.0,39.0,2.0,1762176135619.0,neutral
12.0,0.0,0.0,0.0,0.0,513.0,510.0,0.0,484.0,39.0,2.0,1762176135620.0,neutral
13.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,506.0,39.0,2.0,1762176135621.0,neutral
14.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,525.0,39.0,2.0,1762176135622.0,neutral
15.0,0.0,0.0,0.0,0.0,515.0,511.0,0.0,534.0,39.0,2.0,1762176135623.0,neutral
0.0,0.0,0.0,0.0,0.0,511.0,511.0,1.0,538.0,39.0,2.0,1762176135624.0,neutral
1.0,0.0,0.0,0.0,0.0,506.0,511.0,0.0,545.0,39.0,2.0,1762176135625.0,neutral
2.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,548.0,39.0,2.0,1762176135626.0,neutral
3.0,0.0,0.0,0.0,0.0,509.0,514.0,0.0,555.0,39.0,2.0,1762176135627.0,neutral
4.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,551.0,38.0,2.0,1762176135628.0,neutral
5.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,539.0,39.0,2.0,1762176135629.0,neutral
6.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,523.0,39.0,2.0,1762176135630.0,neutral
7.0,0.0,0.0,0.0,0.0,504.0,513.0,0.0,510.0,39.0,2.0,1762176135631.0,neutral
8.0,0.0,0.0,0.0,0.0,505.0,515.0,1.0,504.0,39.0,2.0,1762176135632.0,neutral
9.0,0.0,0.0,0.0,0.0,509.0,514.0,0.0,509.0,39.0,2.0,1762176135633.0,neutral
10.0,0.0,0.0,0.0,0.0,512.0,514.0,0.0,511.0,39.0,2.0,1762176135634.0,neutral
11.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,511.0,39.0,2.0,1762176135635.0,neutral
12.0,0.0,0.0,0.0,0.0,515.0,512.0,0.0,499.0,38.0,2.0,1762176135636.0,neutral
13.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,492.0,39.0,2.0,1762176135637.0,neutral
14.0,0.0,0.0,0.0,0.0,517.0,511.0,0.0,491.0,39.0,2.0,1762176135638.0,neutral
15.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,493.0,39.0,2.0,1762176135639.0,neutral
0.0,0.0,0.0,0.0,0.0,504.0,512.0,0.0,497.0,39.0,2.0,1762176135640.0,neutral
1.0,0.0,0.0,0.0,0.0,505.0,510.0,0.0,497.0,39.0,2.0,1762176135641.0,neutral
2.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,494.0,39.0,2.0,1762176135642.0,neutral
3.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,496.0,39.0,2.0,1762176135643.0,neutral
4.0,0.0,0.0,0.0,0.0,513.0,509.0,0.0,504.0,38.0,2.0,1762176135644.0,neutral
5.0,0.0,0.0,0.0,0.0,513.0,510.0,0.0,518.0,39.0,2.0,1762176135645.0,neutral
6.0,0.0,0.0,0.0,0.0,506.0,510.0,0.0,537.0,39.0,2.0,1762176135646.0,neutral
7.0,0.0,0.0,0.0,0.0,504.0,510.0,0.0,560.0,39.0,2.0,1762176135647.0,neutral
8.0,0.0,0.0,0.0,0.0,510.0,512.0,1.0,581.0,39.0,2.0,1762176135648.0,neutral
9.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,603.0,39.0,2.0,1762176135649.0,neutral
10.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,621.0,39.0,2.0,1762176135650.0,neutral
11.0,0.0,0.0,0.0,0.0,515.0,512.0,0.0,627.0,38.0,2.0,1762176135651.0,neutral
12.0,0.0,0.0,0.0,0.0,504.0,512.0,1.0,619.0,39.0,2.0,1762176135652.0,neutral
13.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,610.0,39.0,2.0,1762176135653.0,neutral
14.0,0.0,0.0,0.0,0.0,518.0,512.0,0.0,601.0,39.0,2.0,1762176135654.0,neutral
15.0,0.0,0.0,0.0,0.0,514.0,510.0,0.0,600.0,39.0,2.0,1762176135655.0,neutral
0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,597.0,39.0,2.0,1762176135656.0,neutral
1.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,584.0,39.0,2.0,1762176135657.0,neutral
2.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,575.0,39.0,2.0,1762176135658.0,neutral
3.0,0.0,0.0,0.0,0.0,516.0,513.0,0.0,566.0,39.0,2.0,1762176135659.0,neutral
4.0,0.0,0.0,0.0,0.0,501.0,512.0,0.0,551.0,39.0,2.0,1762176135660.0,neutral
5.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,531.0,39.0,2.0,1762176135661.0,neutral
6.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,509.0,39.0,2.0,1762176135662.0,neutral
7.0,0.0,0.0,0.0,0.0,504.0,513.0,0.0,496.0,39.0,2.0,1762176135663.0,neutral
8.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,491.0,39.0,2.0,1762176135664.0,neutral
9.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,493.0,39.0,2.0,1762176135665.0,neutral
10.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,493.0,39.0,2.0,1762176135666.0,neutral
11.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,491.0,38.0,2.0,1762176135667.0,neutral
12.0,0.0,0.0,0.0,0.0,513.0,508.0,1.0,487.0,39.0,2.0,1762176135668.0,neutral
13.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,487.0,39.0,2.0,1762176135669.0,neutral
14.0,0.0,0.0,0.0,0.0,513.0,510.0,0.0,498.0,38.0,2.0,1762176135670.0,neutral
15.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,514.0,38.0,2.0,1762176135671.0,neutral
0.0,0.0,0.0,0.0,0.0,509.0,509.0,1.0,514.0,39.0,2.0,1762176135672.0,neutral
1.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,510.0,39.0,2.0,1762176135673.0,neutral
2.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,503.0,39.0,2.0,1762176135674.0,neutral
3.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,493.0,39.0,2.0,1762176135675.0,neutral
4.0,0.0,0.0,0.0,0.0,512.0,512.0,1.0,486.0,38.0,2.0,1762176135676.0,neutral
5.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,498.0,39.0,2.0,1762176135677.0,neutral
6.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,512.0,39.0,2.0,1762176135678.0,neutral
7.0,0.0,0.0,0.0,0.0,503.0,512.0,0.0,526.0,39.0,2.0,1762176135679.0,neutral
8.0,0.0,0.0,0.0,0.0,503.0,512.0,0.0,529.0,39.0,2.0,1762176135680.0,neutral
9.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,527.0,39.0,2.0,1762176135681.0,neutral
10.0,0.0,0.0,0.0,0.0,503.0,511.0,0.0,531.0,39.0,2.0,1762176135682.0,neutral
11.0,0.0,0.0,0.0,0.0,514.0,515.0,0.0,538.0,39.0,2.0,1762176135683.0,neutral
12.0,0.0,0.0,0.0,0.0,511.0,513.0,1.0,532.0,39.0,2.0,1762176135684.0,neutral
13.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,518.0,39.0,2.0,1762176135685.0,neutral
14.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,496.0,39.0,2.0,1762176135686.0,neutral
15.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,476.0,39.0,2.0,1762176135687.0,neutral
0.0,0.0,0.0,0.0,0.0,518.0,511.0,1.0,459.0,39.0,2.0,1762176135688.0,neutral
1.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,436.0,39.0,2.0,1762176135689.0,neutral
2.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,419.0,39.0,2.0,1762176135690.0,neutral
3.0,0.0,0.0,0.0,0.0,511.0,514.0,0.0,418.0,39.0,2.0,1762176135691.0,neutral
4.0,0.0,0.0,0.0,0.0,504.0,516.0,0.0,415.0,38.0,2.0,1762176135692.0,neutral
5.0,0.0,0.0,0.0,0.0,507.0,517.0,0.0,426.0,39.0,2.0,1762176135693.0,neutral
6.0,0.0,0.0,0.0,0.0,501.0,515.0,0.0,447.0,39.0,2.0,1762176135694.0,neutral
7.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,471.0,39.0,2.0,1762176135695.0,neutral
8.0,0.0,0.0,0.0,0.0,509.0,514.0,0.0,474.0,39.0,2.0,1762176135696.0,neutral
9.0,0.0,0.0,0.0,0.0,505.0,514.0,0.0,469.0,39.0,2.0,1762176135697.0,neutral
10.0,0.0,0.0,0.0,0.0,507.0,514.0,0.0,467.0,39.0,2.0,1762176135698.0,neutral
11.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,477.0,39.0,2.0,1762176135699.0,neutral
12.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,484.0,39.0,2.0,1762176135700.0,neutral
13.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,484.0,39.0,2.0,1762176135701.0,neutral
14.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,476.0,39.0,2.0,1762176135702.0,neutral
15.0,0.0,0.0,0.0,0.0,516.0,513.0,0.0,466.0,39.0,2.0,1762176135703.0,neutral
0.0,0.0,0.0,0.0,0.0,515.0,511.0,0.0,467.0,39.0,2.0,1762176135704.0,neutral
1.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,474.0,39.0,2.0,1762176135705.0,neutral
2.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,481.0,39.0,2.0,1762176135706.0,neutral
3.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,485.0,39.0,2.0,1762176135707.0,neutral
4.0,0.0,0.0,0.0,0.0,508.0,513.0,1.0,485.0,39.0,2.0,1762176135708.0,neutral
5.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,492.0,39.0,2.0,1762176135709.0,neutral
6.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,493.0,39.0,2.0,1762176135710.0,neutral
7.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,487.0,39.0,2.0,1762176135711.0,neutral
8.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,471.0,39.0,2.0,1762176135712.0,neutral
9.0,0.0,0.0,0.0,0.0,503.0,509.0,0.0,452.0,39.0,2.0,1762176135713.0,neutral
10.0,0.0,0.0,0.0,0.0,508.0,509.0,0.0,454.0,39.0,2.0,1762176135714.0,neutral
11.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,447.0,39.0,2.0,1762176135715.0,neutral
12.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,454.0,39.0,2.0,1762176135716.0,neutral
13.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,457.0,39.0,2.0,1762176135717.0,neutral
14.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,461.0,39.0,2.0,1762176135718.0,neutral
15.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,468.0,39.0,2.0,1762176135719.0,neutral
0.0,0.0,0.0,0.0,0.0,511.0,512.0,1.0,470.0,39.0,2.0,1762176135720.0,neutral
1.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,475.0,39.0,2.0,1762176135721.0,neutral
2.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,482.0,39.0,2.0,1762176135722.0,neutral
3.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,491.0,39.0,2.0,1762176135723.0,neutral
4.0,0.0,0.0,0.0,0.0,514.0,513.0,1.0,498.0,39.0,2.0,1762176135724.0,neutral
